app_id,flag
3005,0
3008,0
3010,0
3011,0
3017,0
3018,0
3021,0
3026,0
3027,0
3029,0
3030,0
3031,0
3034,0
3035,0
3041,0
3042,0
3046,0
3048,0
3052,0
3053,0
3055,0
3057,0
3059,0
3060,0
3061,0
3062,0
3067,0
3068,0
3069,0
3072,0
3081,0
3082,0
3084,0
3085,0
3086,0
3087,0
3090,0
3091,0
3092,0
3093,0
3096,0
3098,0
3099,0
3100,0
3101,0
3104,0
3105,0
3106,0
3107,1
3111,0
3113,0
3120,0
3128,0
3131,0
3135,0
3136,0
3138,0
3139,0
3142,0
3143,0
3144,0
3145,0
3149,0
3151,0
3153,0
3156,0
3158,0
3159,0
3160,0
3162,0
3164,0
3167,0
3168,0
3171,0
3173,0
3174,0
3175,0
3176,0
3179,0
3182,0
3186,0
3189,0
3192,0
3195,0
3199,0
3201,0
3202,0
3205,0
3207,0
3210,1
3211,0
3213,0
3216,0
3220,0
3222,0
3224,0
3229,0
3233,1
3234,0
3239,0
3241,1
3242,0
3244,0
3245,0
3246,0
3247,0
3250,0
3254,0
3256,0
3258,0
3260,0
3261,0
3263,0
3264,0
3265,0
3268,0
3270,0
3274,0
3276,0
3277,0
3278,0
3281,0
3282,0
3283,0
3286,0
3287,0
3289,0
3290,0
3301,0
3302,0
3305,0
3310,0
3311,0
3313,0
3314,0
3315,0
3317,0
3318,0
3322,1
3323,0
3324,0
3326,0
3327,0
3328,0
3332,0
3338,0
3342,0
3349,0
3351,0
3352,0
3356,0
3358,0
3360,0
3362,0
3364,0
3365,0
3367,0
3368,0
3369,0
3370,0
3372,0
3373,0
3374,0
3379,0
3384,0
3385,0
3386,0
3390,0
3393,0
3394,0
3397,0
3399,0
3401,0
3402,0
3403,0
3404,0
3409,0
3413,0
3416,0
3418,0
3419,0
3420,0
3421,0
3423,0
3425,0
3428,0
3429,0
3430,0
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3440,0
3441,0
3443,0
3446,0
3447,0
3448,0
3449,0
3453,1
3454,0
3457,0
3460,0
3464,0
3465,0
3467,0
3468,0
3472,0
3474,0
3478,0
3480,0
3481,0
3484,0
3488,0
3489,0
3490,0
3494,0
3498,0
3502,0
3504,0
3508,0
3509,0
3510,0
3511,0
3515,0
3520,0
3522,0
3523,0
3524,0
3526,0
3530,0
3531,0
3533,0
3535,0
3536,0
3538,0
3542,0
3551,0
3553,0
3554,0
3555,0
3559,0
3560,0
3562,0
3564,0
3565,0
3566,0
3569,0
3570,0
3571,0
3572,0
3574,0
3575,0
3576,0
3578,0
3579,0
3580,0
3581,0
3583,0
3584,0
3585,0
3588,0
3589,0
3592,1
3593,0
3594,0
3595,0
3596,0
3598,0
3600,0
3601,0
3602,0
3606,0
3607,0
3609,0
3612,0
3616,0
3617,0
3619,0
3620,0
3622,0
3625,0
3627,0
3630,0
3632,0
3633,0
3637,0
3639,0
3640,0
3641,0
3644,0
3648,0
3650,0
3654,0
3655,0
3659,0
3660,0
3663,0
3664,0
3666,0
3667,0
3671,0
3675,0
3676,0
3677,0
3679,0
3681,0
3684,0
3685,0
3686,1
3687,0
3689,0
3691,0
3693,0
3695,0
3698,0
3700,0
3702,0
3703,0
3704,0
3705,0
3706,0
3709,1
3710,0
3713,0
3715,0
3721,0
3722,0
3723,0
3725,0
3728,0
3729,0
3730,0
3731,0
3732,0
3737,0
3739,0
3740,0
3741,0
3744,0
3747,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3759,0
3761,0
3763,0
3764,0
3773,0
3774,0
3778,0
3780,0
3781,0
3783,0
3784,0
3786,0
3788,0
3791,0
3792,0
3797,0
3800,0
3801,0
3804,0
3807,0
3808,0
3809,0
3810,0
3814,0
3815,0
3819,0
3822,0
3825,0
3826,0
3830,0
3831,0
3833,0
3835,0
3839,0
3840,0
3842,0
3846,0
3848,0
3851,0
3852,0
3853,0
3854,0
3856,0
3857,0
3858,0
3861,0
3862,0
3864,0
3865,0
3867,0
3871,0
3872,0
3874,0
3875,0
3876,0
3877,0
3879,0
3880,0
3882,0
3886,0
3888,0
3891,0
3895,0
3899,0
3901,0
3903,0
3907,0
3909,0
3911,0
3913,0
3914,0
3916,0
3918,0
3923,0
3924,0
3928,0
3930,0
3931,0
3932,0
3933,0
3934,0
3938,0
3940,0
3941,0
3944,0
3946,0
3950,0
3954,0
3955,0
3956,0
3959,0
3960,0
3961,0
3962,0
3963,0
3965,0
3967,0
3972,0
3974,0
3976,0
3978,0
3979,0
3981,0
3982,0
3983,0
3984,0
3987,0
3988,0
3993,0
3994,0
3997,0
3998,0
4000,1
4001,0
4004,0
4005,0
4007,0
4010,0
4011,0
4013,0
4015,0
4017,1
4020,0
4024,0
4026,0
4029,0
4030,0
4033,0
4034,0
4037,0
4039,0
4040,0
4041,0
4042,0
4043,0
4045,0
4047,0
4048,0
4049,0
4051,0
4052,0
4055,0
4056,0
4060,0
4061,0
4062,0
4064,0
4065,0
4068,1
4069,0
4072,1
4074,0
4077,0
4081,0
4083,0
4090,0
4092,0
4097,0
4098,0
4099,0
4101,0
4102,0
4108,0
4109,0
4110,0
4113,0
4116,0
4117,0
4122,0
4127,0
4128,0
4130,0
4131,0
4136,0
4137,0
4138,0
4139,0
4141,0
4149,0
4150,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4159,0
4163,0
4164,0
4165,0
4166,0
4168,0
4170,0
4172,0
4173,0
4175,0
4178,0
4179,0
4185,0
4187,0
4190,0
4191,0
4194,0
4195,0
4198,0
4199,0
4200,0
4202,0
4207,0
4208,0
4209,0
4210,0
4217,0
4218,0
4223,0
4224,0
4225,0
4226,0
4228,0
4229,0
4230,0
4234,0
4236,0
4242,0
4245,0
4247,0
4251,0
4253,0
4256,0
4257,0
4259,0
4263,0
4264,0
4265,0
4266,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4277,0
4278,0
4279,1
4282,0
4283,0
4284,0
4285,0
4286,0
4287,0
4288,0
4293,0
4294,0
4296,0
4298,0
4299,0
4303,0
4305,0
4307,0
4310,0
4311,0
4312,0
4315,0
4316,0
4317,0
4319,0
4320,0
4321,0
4323,0
4324,0
4325,0
4326,0
4330,0
4334,0
4336,0
4337,0
4339,0
4344,0
4346,0
4349,0
4350,0
4352,0
4355,0
4356,0
4357,0
4359,0
4360,0
4362,0
4363,0
4366,0
4373,0
4374,0
4375,0
4376,0
4378,1
4379,0
4381,0
4382,0
4384,0
4388,0
4390,0
4400,0
4403,0
4404,0
4406,0
4407,0
4409,0
4410,0
4411,0
4418,0
4422,0
4423,0
4424,0
4428,0
4430,0
4431,0
4432,0
4433,0
4439,0
4440,0
4445,0
4448,0
4451,0
4452,0
4455,0
4464,0
4466,0
4472,0
4473,0
4474,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4483,0
4485,0
4490,0
4491,0
4498,0
4502,0
4503,0
4509,0
4510,0
4513,0
4515,0
4525,0
4531,0
4533,0
4539,0
4546,0
4552,0
4558,0
4559,0
4562,0
4564,0
4565,0
4566,0
4569,0
4573,0
4574,0
4575,0
4576,0
4579,0
4580,0
4583,0
4590,0
4591,0
4594,0
4596,0
4600,0
4601,0
4603,0
4604,0
4605,0
4607,0
4608,0
4613,0
4614,0
4615,0
4616,0
4617,0
4618,0
4622,1
4624,0
4627,0
4628,0
4631,0
4634,0
4636,0
4637,0
4639,0
4641,0
4644,0
4652,0
4653,0
4655,0
4657,0
4658,0
4661,0
4662,0
4666,0
4677,0
4678,0
4679,0
4681,0
4687,0
4688,0
4689,0
4690,0
4692,0
4695,0
4696,0
4699,0
4700,0
4701,0
4703,0
4705,0
4707,0
4709,0
4714,0
4717,0
4718,0
4720,0
4723,1
4724,0
4725,0
4728,0
4729,0
4739,0
4740,0
4742,0
4746,0
4749,0
4750,0
4751,0
4753,0
4757,0
4758,0
4761,0
4763,0
4764,0
4766,0
4767,0
4774,0
4778,0
4780,0
4781,0
4782,0
4783,0
4784,0
4785,0
4787,0
4788,0
4789,0
4791,0
4793,0
4796,1
4798,0
4804,0
4805,0
4816,0
4817,0
4820,0
4821,0
4823,0
4824,0
4825,0
4828,0
4830,0
4833,0
4839,0
4840,0
4843,0
4845,0
4848,0
4849,0
4851,0
4852,0
4854,0
4856,0
4858,0
4861,0
4862,0
4863,0
4866,0
4867,0
4868,0
4871,0
4873,0
4874,0
4875,0
4876,0
4878,0
4879,0
4880,0
4882,0
4883,0
4884,0
4887,0
4888,0
4889,1
4890,0
4892,1
4895,1
4898,0
4899,0
4903,0
4905,0
4907,0
4909,0
4910,0
4912,0
4913,0
4914,0
4917,0
4918,0
4919,0
4920,0
4921,0
4923,0
4925,0
4926,0
4927,0
4928,0
4929,0
4932,0
4937,0
4942,0
4943,0
4947,0
4951,0
4955,0
4956,0
4959,0
4961,0
4964,0
4966,0
4967,0
4968,0
4969,0
4974,0
4976,0
4977,0
4979,0
4980,0
4982,0
4983,0
4985,0
4988,0
4989,0
4990,0
4991,0
4992,0
4997,0
5002,0
5005,0
5006,0
5009,0
5010,0
5013,0
5015,0
5018,0
5019,0
5022,0
5028,0
5029,0
5030,0
5032,0
5034,0
5035,0
5036,0
5037,0
5038,0
5043,0
5047,0
5049,0
5051,0
5053,0
5059,0
5060,0
5062,0
5066,0
5067,0
5068,1
5069,0
5070,0
5071,0
5072,0
5073,0
5076,0
5078,0
5079,0
5080,0
5081,0
5082,0
5084,1
5089,0
5090,0
5092,0
5097,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5106,0
5108,0
5109,0
5111,0
5112,0
5113,0
5117,0
5118,0
5120,0
5121,0
5126,0
5127,0
5128,1
5129,0
5134,0
5136,0
5138,0
5140,0
5141,0
5144,0
5146,0
5147,0
5149,0
5150,0
5153,0
5154,0
5155,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5167,0
5169,0
5176,0
5177,0
5183,1
5186,0
5187,0
5192,0
5193,0
5194,0
5195,0
5196,0
5201,0
5204,0
5205,0
5209,0
5211,0
5215,0
5216,0
5217,0
5219,0
5221,0
5223,0
5226,0
5230,0
5231,0
5233,0
5234,0
5236,0
5242,0
5244,0
5246,0
5249,0
5250,0
5252,0
5253,0
5257,0
5258,0
5260,0
5262,1
5263,0
5266,0
5270,0
5271,0
5272,0
5274,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5285,0
5289,0
5291,0
5292,0
5293,0
5294,0
5297,0
5299,0
5300,0
5302,0
5304,0
5305,0
5308,0
5309,0
5311,0
5312,0
5313,1
5316,0
5317,1
5319,0
5320,0
5323,0
5324,0
5325,0
5326,0
5329,0
5330,0
5335,0
5338,0
5341,0
5343,0
5345,0
5346,0
5348,0
5350,0
5351,0
5354,0
5355,0
5356,0
5357,0
5358,0
5362,0
5363,0
5364,0
5368,0
5369,0
5371,0
5372,0
5373,0
5375,0
5376,0
5378,0
5383,0
5390,0
5392,0
5396,0
5397,0
5398,0
5401,0
5406,0
5407,0
5412,0
5413,0
5415,0
5417,0
5418,0
5424,0
5425,0
5426,1
5427,0
5428,0
5431,0
5432,0
5433,0
5436,0
5437,0
5439,0
5442,0
5443,0
5447,0
5448,0
5453,0
5455,0
5457,0
5458,0
5459,0
5460,0
5463,0
5464,0
5465,0
5469,0
5470,1
5471,0
5475,0
5479,0
5480,0
5483,0
5484,0
5485,0
5487,0
5488,1
5490,0
5492,0
5499,0
5500,0
5503,0
5505,0
5506,0
5507,0
5508,0
5509,0
5511,0
5513,0
5517,0
5523,0
5524,0
5526,0
5527,0
5530,0
5531,0
5535,0
5536,0
5537,0
5543,0
5544,0
5545,0
5546,0
5550,0
5552,0
5553,0
5554,0
5556,0
5558,0
5562,0
5568,0
5571,0
5572,0
5573,0
5574,0
5575,0
5577,0
5578,0
5580,0
5581,0
5588,0
5589,0
5590,0
5591,0
5593,0
5597,0
5599,0
5600,0
5602,0
5603,0
5606,0
5609,0
5612,0
5613,0
5616,0
5617,0
5618,0
5621,0
5622,0
5623,0
5624,0
5626,0
5627,0
5629,0
5631,0
5632,0
5633,0
5640,0
5641,0
5643,0
5646,0
5650,0
5652,0
5653,0
5656,0
5660,0
5661,1
5663,0
5666,0
5670,0
5671,0
5674,0
5676,0
5677,0
5686,0
5688,0
5690,0
5691,0
5693,0
5694,0
5698,0
5699,0
5700,0
5704,0
5706,0
5709,0
5710,0
5711,0
5720,0
5721,0
5722,0
5724,0
5726,0
5727,0
5729,0
5733,0
5734,0
5737,0
5739,0
5742,0
5747,0
5748,0
5749,0
5753,0
5754,0
5756,0
5757,0
5758,0
5759,0
5761,0
5762,0
5763,0
5767,0
5768,0
5770,0
5771,0
5772,0
5777,0
5782,0
5783,0
5784,0
5789,0
5793,0
5796,0
5797,0
5799,0
5800,0
5801,0
5804,0
5806,0
5808,0
5809,0
5811,0
5812,0
5813,0
5814,0
5816,0
5820,0
5821,0
5822,0
5823,0
5824,0
5825,0
5826,0
5827,0
5831,0
5835,0
5836,0
5838,0
5841,0
5847,0
5849,0
5853,0
5855,0
5857,0
5858,0
5866,0
5869,0
5870,0
5871,0
5872,0
5873,0
5875,0
5876,0
5878,0
5879,0
5881,0
5882,0
5883,0
5887,0
5890,0
5891,0
5893,0
5894,0
5897,0
5898,0
5899,0
5900,0
5902,0
5905,0
5906,0
5908,0
5909,0
5910,0
5911,0
5914,0
5917,0
5919,0
5920,0
5921,0
5922,0
5923,0
5924,0
5925,0
5926,0
5929,0
5930,0
5934,0
5935,0
5936,0
5937,0
5939,0
5941,0
5942,0
5944,0
5945,0
5946,0
5950,0
5951,0
5953,0
5954,0
5955,0
5957,0
5958,0
5961,0
5962,0
5966,0
5968,0
5969,0
5971,0
5973,0
5974,0
5975,0
5977,0
5978,0
5980,1
5982,0
5983,0
5986,0
5988,0
5989,0
5990,0
5994,0
5997,0
5999,0
6001,0
6002,0
6004,0
6005,0
6007,0
6008,0
6017,0
6018,0
6019,0
6020,0
6022,0
6023,0
6026,0
6027,0
6028,0
6031,0
6032,0
6035,0
6039,0
6042,0
6044,0
6048,0
6049,0
6052,1
6055,0
6056,0
6057,0
6059,0
6063,0
6064,0
6065,0
6066,0
6067,0
6070,0
6073,0
6075,0
6078,0
6081,0
6082,0
6083,0
6085,0
6086,0
6087,0
6089,0
6096,0
6097,0
6099,0
6101,0
6103,0
6105,0
6106,0
6107,0
6109,0
6111,0
6112,0
6115,0
6119,0
6122,0
6123,0
6126,0
6129,0
6130,0
6131,0
6133,0
6134,0
6135,0
6143,0
6145,0
6146,0
6150,0
6153,0
6154,0
6160,0
6161,0
6162,0
6165,0
6166,0
6167,0
6171,0
6172,0
6173,0
6174,0
6179,0
6180,0
6183,0
6184,0
6186,0
6187,0
6193,0
6196,0
6197,0
6202,0
6206,0
6207,0
6209,0
6210,0
6215,0
6217,0
6219,0
6221,0
6222,0
6225,0
6227,0
6229,0
6236,0
6240,0
6244,0
6246,0
6248,0
6249,0
6251,0
6253,0
6254,0
6258,0
6259,0
6261,0
6262,0
6265,0
6270,0
6273,0
6274,0
6277,0
6281,0
6285,0
6291,0
6292,0
6293,0
6296,0
6298,0
6301,0
6306,0
6308,0
6312,0
6318,0
